Duration,Source Port,Destination Port,Packets,Bytes,Urgent,Acknowledgment,Push,Reset,Synchronise,Finish,label
1.74,50077,443.0,35,36375,0,1,1,0,0,0,none
10.21,46993,123.0,35,2660,0,0,0,0,0,0,none
0.0,54437,1214.0,5,200,0,0,0,0,1,0,none
0.0,49275,80.0,2,80,0,0,0,1,0,0,none
0.0,443,56900.0,5,260,0,1,0,0,0,1,none
19.14,54383,443.0,6,652,0,1,1,0,0,0,none
0.0,56810,2200.0,5,200,0,0,0,0,1,0,none
0.0,56667,20000.0,5,200,0,0,0,0,1,0,none
0.0,47329,35526.0,5,200,0,0,0,0,1,0,none
0.0,53,37598.0,1,146,0,0,0,0,0,0,none
0.0,53,57733.0,1,120,0,0,0,0,0,0,none
0.0,49858,1137.0,5,260,0,0,0,0,1,0,none
0.0,53,31467.0,5,420,0,0,0,0,0,0,none
6.41,7547,26918.0,10,440,0,1,0,0,1,0,none
0.0,45350,707.0,5,200,0,0,0,1,0,0,none
16.0,7547,19669.0,10,440,0,1,0,0,1,0,none
0.0,8999,48139.0,5,260,0,0,0,0,1,0,none
0.0,61684,23.0,5,220,0,0,0,0,1,0,none
0.0,42753,34008.0,5,200,0,0,0,0,1,0,none
3.09,443,60618.0,10,600,0,1,0,0,1,0,none
12.32,443,22427.0,35,31075,0,1,1,0,1,0,none
61.56,80,58935.0,6,360,0,1,0,0,1,0,none
0.0,56018,445.0,1,66,0,1,0,0,0,0,none
0.0,56736,33899.0,5,200,0,0,0,0,1,0,none
32.17,443,60686.0,16,6060,0,1,1,0,1,0,none
0.16,443,16787.0,30,5665,0,1,1,0,0,0,none
0.0,10008,53.0,1,71,0,0,0,0,0,0,none
0.005,54771,445.0,2,174,0,1,1,0,0,0,none
0.33,443,36638.0,10,7760,0,1,0,0,0,0,none
0.0,8080,7885.0,5,220,0,1,0,0,1,0,none
1.63,443,51046.0,15,9055,0,1,1,0,0,0,none
0.0,53,54449.0,5,750,0,0,0,0,0,0,none
0.0,49613,53.0,1,61,0,0,0,0,0,0,none
59.54,0,0.0,10,14280,0,0,0,0,0,0,none
39.98,80,62654.0,10,496,0,1,0,0,0,1,none
19.2,7547,38414.0,10,440,0,1,0,0,1,0,none
0.0,53137,53083.0,2,80,0,0,0,0,1,0,none
0.0,138,138.0,2,514,0,0,0,0,0,0,none
0.0,38861,53.0,5,365,0,0,0,0,0,0,none
59.88,443,65505.0,11880,16339600,0,0,0,0,0,0,none
0.0,123,54524.0,5,380,0,0,0,0,0,0,none
0.04,36175,80.0,10,520,0,1,0,0,0,1,none
0.0,53,34594.0,5,515,0,0,0,0,0,0,none
0.0,53,49812.0,5,2680,0,0,0,0,0,0,none
0.001,37215,445.0,2,174,0,1,1,0,0,0,none
0.0,53,12345.0,1,140,0,0,0,0,0,0,none
0.01,56607,2222.0,175,7000,0,0,0,0,1,0,none
0.0,52943,443.0,2,92,0,0,0,0,0,0,none
31.56,2370,443.0,35,2195,0,1,1,0,0,1,none
0.0,2282,443.0,5,590,0,1,1,0,0,0,none
0.0,0,259.0,1,111,0,0,0,0,0,0,none
0.23,49792,443.0,35,1430,0,1,1,0,0,0,none
0.768,64803,554.0,8,336,0,0,0,0,0,0,none
0.12,3306,42118.0,10,615,0,1,1,0,1,0,none
0.06,64090,443.0,10,1620,0,0,0,0,0,0,none
0.0,445,38583.0,1,108,0,1,1,0,0,0,none
0.0,48691,26586.0,5,200,0,0,0,0,1,0,none
0.0,22,53852.0,5,220,0,1,0,0,1,0,none
0.12,80,53452.0,8,636,0,1,1,0,1,0,none
0.0,56810,6600.0,5,200,0,0,0,0,1,0,none
0.003,35615,445.0,2,174,0,1,1,0,0,0,none
16.0,49152,43953.0,10,440,0,1,0,0,1,0,none
6.784,20830,37810.0,2,180,0,0,0,0,0,0,none
1.92,57665,80.0,7,1585,0,0,0,0,0,0,none
1.43,25,3690.0,12,934,0,1,1,0,0,1,none
45.16,50596,443.0,20,1270,0,1,1,0,0,0,none
7.45,443,59770.0,10,440,0,1,0,0,1,0,none
0.0,32767,8545.0,5,200,0,0,0,0,1,0,none
54.5,80,51460.0,30,4825,0,1,1,0,1,0,none
0.0,58908,15211.0,5,200,0,0,0,0,1,0,none
0.0,137,137.0,1,92,0,0,0,0,0,0,none
44.12,443,24699.0,15,880,0,1,1,0,0,0,none
4.71,443,55434.0,15,1385,0,1,1,0,1,0,none
12.0,5060,2872.0,10,440,0,1,0,0,1,0,none
0.0,56667,60000.0,5,200,0,0,0,0,1,0,none
1.344,24522,3389.0,10,1736,0,0,0,0,0,0,none
0.07,44779,443.0,10,4085,0,1,1,0,0,0,none
0.0,443,56985.0,5,300,0,1,0,0,1,0,none
4.77,49719,443.0,58,33228,0,1,1,0,0,0,none
0.0,56736,3399.0,5,200,0,0,0,0,1,0,none
0.0,31507,8621.0,2,630,0,0,0,0,0,0,none
0.0,51624,80.0,5,260,0,0,0,0,1,0,none
53.5,42943,29862.0,2095,3034155,0,0,0,0,0,0,none
0.0,443,52346.0,10,400,0,1,0,1,0,0,none
0.08,443,49230.0,8,5076,0,1,1,0,1,1,none
0.0,25,50508.0,5,260,0,1,0,0,0,0,none
0.0,31674,4369.0,5,220,0,0,0,0,1,0,none
0.0,46497,53.0,2,124,0,0,0,0,0,0,none
0.0,443,35890.0,2,2756,0,0,0,0,0,0,none
0.0,443,49691.0,5,1395,0,1,1,0,0,0,none
0.0,22,63382.0,5,220,0,1,0,0,1,0,none
0.0,35324,53.0,1,64,0,0,0,0,0,0,none
0.0,14187,123.0,5,380,0,0,0,0,0,0,none
0.0,0,0.0,5,300,0,0,0,0,0,0,none
0.0,11705,53.0,5,365,0,0,0,0,0,0,none
6.2,7547,32412.0,10,440,0,1,0,0,1,0,none
4.05,7547,60608.0,10,440,0,1,0,0,1,0,none
0.0,38439,1025.0,5,1605,0,0,0,0,0,0,none
0.0,445,53149.0,1,108,0,1,1,0,0,0,none
0.0,54016,63397.0,5,200,0,0,0,0,1,0,none
0.0,54235,49.0,5,140,0,0,0,0,0,0,none
0.0,27280,53.0,5,410,0,0,0,0,0,0,none
0.0,56736,3320.0,5,200,0,0,0,0,1,0,none
0.0,137,137.0,1,92,0,0,0,0,0,0,none
0.0,53137,53904.0,2,80,0,0,0,0,1,0,none
7.09,443,56809.0,15,660,0,1,0,0,1,0,none
0.0,55764,3389.0,5,200,0,1,0,0,0,0,none
62.31,51180,54372.0,4500,991705,0,0,0,0,0,0,none
52.98,33445,33445.0,15,5015,0,0,0,0,0,0,none
0.75,443,26434.0,10,4728,0,1,1,0,1,0,none
61.22,58019,8082.0,140,6140,0,1,1,0,1,0,none
0.0,5100,1025.0,5,2170,0,0,0,0,0,0,none
61.23,443,52063.0,2485,3324685,0,1,1,0,0,0,none
5.2,443,65022.0,15,7960,0,1,0,0,1,1,none
0.0,27416,60459.0,5,525,0,0,0,0,0,0,none
0.0,137,137.0,1,92,0,0,0,0,0,0,none
1.728,53732,443.0,25,12548,0,0,0,0,0,0,none
0.1,5228,60962.0,6,716,0,1,1,0,0,0,none
0.0,5060,46987.0,5,220,0,1,0,0,1,0,none
0.0,445,35615.0,1,70,0,1,1,0,0,0,none
0.0,443,63921.0,10,750,0,1,1,0,0,0,none
0.0,49677,443.0,5,200,0,1,0,0,0,1,none
0.0,54437,5722.0,5,200,0,0,0,0,1,0,none
0.01,55495,443.0,10,580,0,1,0,0,0,1,none
9.06,51344,80.0,405,16300,0,1,0,0,1,0,none
0.128,34718,443.0,3,407,0,0,0,0,0,0,none
0.0,443,59019.0,5,220,0,1,0,0,1,0,none
0.0,59439,28369.0,2,92,0,0,0,0,0,0,none
0.01,443,60045.0,10,1600,0,0,0,0,0,0,none
0.0,56667,65000.0,5,200,0,0,0,0,1,0,none
0.0,0,769.0,5,595,0,0,0,0,0,0,none
0.0,53137,53581.0,2,80,0,0,0,0,1,0,none
0.0,62549,443.0,1,46,0,0,0,0,0,0,none
0.0,56736,22889.0,5,200,0,0,0,0,1,0,none
0.61,34567,23680.0,10,495,0,1,1,0,0,0,none
0.0,53386,8081.0,5,200,0,0,0,0,1,0,none
0.0,31,8517.0,5,200,0,0,0,0,1,0,none
0.0,57071,8000.0,2,80,0,0,0,0,1,0,none
0.0,56810,7700.0,5,200,0,0,0,0,1,0,none
0.0,443,25595.0,5,220,0,1,0,0,1,0,none
0.0,52632,53.0,1,82,0,0,0,0,0,0,none
0.99,51060,443.0,10,2498,0,1,1,0,0,0,none
0.0,53896,80.0,5,140,0,0,0,0,0,0,none
0.0,443,50225.0,5,260,0,1,0,0,0,0,none
0.0,36946,53.0,2,222,0,0,0,0,0,0,none
0.0,45369,20102.0,5,200,0,0,0,0,1,0,none
0.0,33058,4001.0,5,200,0,1,0,1,0,0,none
0.0,43166,3326.0,5,200,0,0,0,0,1,0,none
0.09,33892,49555.0,10,555,0,1,1,0,1,0,none
0.0,53,60170.0,1,139,0,0,0,0,0,0,none
16.21,22,40371.0,10,440,0,1,0,0,1,0,none
0.005,43421,445.0,2,174,0,1,1,0,0,0,none
0.0,443,63629.0,10,555,0,1,0,0,0,1,none
10.45,39070,443.0,10,1750,0,1,1,0,0,0,none
0.0,36523,53.0,2,156,0,0,0,0,0,0,none
0.0,55573,443.0,5,200,0,1,0,0,0,0,none
45.26,13102,443.0,20,3390,0,1,1,0,0,0,none
0.0,56736,33890.0,5,200,0,0,0,0,1,0,none
34.19,80,63387.0,4,240,0,1,0,0,1,0,none
0.0,57309,1433.0,5,200,0,1,0,1,0,0,none
0.0,50180,1433.0,5,200,0,0,0,0,1,0,none
0.0,7547,50737.0,5,220,0,1,0,0,1,0,none
0.23,443,63078.0,30,4195,0,1,1,0,1,0,none
0.0,56810,3300.0,5,200,0,0,0,0,1,0,none
0.0,5060,17586.0,5,220,0,1,0,0,1,0,none
0.06,443,44598.0,15,22500,0,1,0,0,0,0,none
0.0,62752,63840.0,5,655,0,0,0,0,0,0,none
0.0,1675,47008.0,5,200,0,1,0,1,0,0,none
0.0,443,56918.0,2,80,0,0,0,1,0,0,none
0.0,4343,59544.0,5,260,0,1,0,0,0,1,none
0.0,0,0.0,5,300,0,0,0,0,0,0,none
0.0,59238,443.0,10,9035,0,0,0,0,0,0,none
0.003,63233,80.0,2,108,0,1,0,0,0,1,none
0.0,2055,6900.0,5,145,0,0,0,0,0,0,none
0.002,52553,445.0,2,174,0,1,1,0,0,0,none
30.02,22,1029.0,20,880,0,1,0,0,1,0,none
0.0,53,23423.0,1,140,0,0,0,0,0,0,none
0.0,8080,1649.0,5,220,0,1,0,0,1,0,none
0.0,57285,443.0,2,80,0,1,0,0,0,1,none
0.0,44012,53.0,1,64,0,0,0,0,0,0,none
0.01,43100,33910.0,130,5200,0,0,0,0,1,0,none
9.47,0,771.0,15,1140,0,0,0,0,0,0,none
0.0,6881,39346.0,5,1565,0,0,0,0,0,0,none
42.34,5060,26836.0,10,440,0,1,0,0,1,0,none
0.0,58543,53.0,5,390,0,0,0,0,0,0,none
0.0,22047,3389.0,2,80,0,0,0,0,1,0,none
0.0,52375,443.0,5,905,0,1,1,0,0,0,none
0.0,7547,36155.0,5,220,0,1,0,0,1,0,none
0.0,443,39968.0,5,260,0,1,0,0,0,1,none
0.0,1935,43532.0,5,300,0,1,0,0,1,0,none
0.0,54009,53.0,5,540,0,0,0,0,0,0,none
1.53,443,42544.0,20,9505,0,0,0,0,0,0,none
0.34,53595,443.0,30,3855,0,1,1,1,0,0,none
61.39,443,62600.0,15,815,0,1,1,0,0,0,none
0.0,43271,53.0,5,410,0,0,0,0,0,0,none
0.03,34457,443.0,10,560,0,1,0,0,1,0,none
0.15,443,51215.0,20,3680,0,1,1,0,1,0,none
0.004,36533,445.0,2,174,0,1,1,0,0,0,none
0.0,137,137.0,1,92,0,0,0,0,0,0,none
0.0,5060,46257.0,5,220,0,1,0,0,1,0,none
0.0,443,9495.0,5,220,0,1,0,0,1,0,none
65.0,443,49875.0,8,476,0,1,1,0,0,0,none
0.0,53,58417.0,2,768,0,0,0,0,0,0,none
0.0,443,49701.0,5,820,0,1,1,0,0,0,none
0.0,44540,443.0,2,120,0,0,0,0,1,0,none
0.07,443,51941.0,10,1875,0,1,1,0,0,0,none
0.0,53,23814.0,5,825,0,0,0,0,0,0,none
61.75,48134,443.0,75,39330,0,1,1,0,0,0,none
5.08,59834,443.0,6,1274,0,1,1,0,0,0,none
30.01,500,500.0,15,5640,0,0,0,0,0,0,none
60.94,62579,443.0,40,7930,0,0,0,0,0,0,none
0.0,29193,53.0,5,435,0,0,0,0,0,0,none
0.0,56736,3397.0,5,200,0,0,0,0,1,0,none
0.0,443,14640.0,5,220,0,1,0,0,1,0,none
0.192,41500,443.0,4,407,0,0,0,0,0,0,none
0.25,49323,3389.0,15,4790,0,1,1,0,0,0,none
0.0,50812,1035.0,2,80,0,0,0,0,1,0,none
24.69,0,2816.0,10,680,0,0,0,0,0,0,none
0.0,53,17706.0,1,95,0,0,0,0,0,0,none
56.02,50281,443.0,10,2550,0,1,1,0,0,0,none
0.0,32402,53.0,5,450,0,0,0,0,0,0,none
0.14,443,60259.0,15,2090,0,1,1,0,0,0,none
0.0,54822,53.0,1,64,0,0,0,0,0,0,none
0.0,56607,6000.0,5,200,0,0,0,0,1,0,none
0.0,20006,51754.0,5,300,0,1,0,0,1,0,none
0.0,443,30482.0,5,220,0,1,0,0,1,0,none
0.256,34502,13752.0,15,2036,0,0,0,0,0,0,none
0.0,443,49565.0,5,200,0,1,0,0,0,0,none
0.0,16575,30303.0,5,200,0,1,0,0,0,0,none
0.13,443,36802.0,20,8435,0,1,1,0,0,0,none
3.57,58988,22.0,8,826,0,1,1,0,0,0,none
0.0,443,43299.0,10,750,0,1,1,0,0,1,none
0.0,56736,3310.0,5,200,0,0,0,0,1,0,none
0.0,44429,53.0,2,124,0,0,0,0,0,0,none
0.128,20689,443.0,2,1134,0,0,0,0,0,0,none
0.0,54316,53.0,2,118,0,0,0,0,0,0,none
0.0,33282,123.0,1,76,0,0,0,0,0,0,none
10.49,443,29562.0,35,1540,0,1,0,0,1,0,none
2.0,7547,51768.0,10,440,0,1,0,0,1,0,none
0.0,53,18760.0,1,138,0,0,0,0,0,0,none
0.0,7547,25128.0,5,220,0,1,0,0,1,0,none
0.0,43178,5090.0,2,80,0,0,0,0,1,0,none
0.0,22,57467.0,5,220,0,1,0,0,1,0,none
1.01,443,31377.0,10,480,0,1,0,0,1,0,none
22.96,23370,80.0,4,1010,0,1,1,0,0,1,none
0.0,80,41666.0,5,260,0,1,0,0,0,1,none
0.0,61000,3306.0,2,80,0,0,0,0,1,0,none
12.4,7547,41056.0,10,440,0,1,0,0,1,0,none
0.0,0,769.0,5,795,0,0,0,0,0,0,none
0.0,56736,3395.0,5,200,0,0,0,0,1,0,none
0.0,53,18119.0,5,4620,0,0,0,0,0,0,none
6.63,443,56749.0,15,8090,0,1,1,0,0,1,none
0.0,22,39562.0,5,220,0,1,0,0,1,0,none
0.0,53,59247.0,1,690,0,0,0,0,0,0,none
0.0,55615,8585.0,5,200,0,0,0,0,1,0,none
59.08,443,54239.0,20,8865,0,1,1,0,0,0,none
0.0,80,38925.0,5,3445,0,1,1,0,0,0,none
0.0,53,59637.0,1,96,0,0,0,0,0,0,none
0.23,443,61854.0,25,5400,0,1,1,0,0,1,none
0.4,443,49225.0,6,3564,0,1,1,0,0,0,none
0.0,60628,53.0,5,305,0,0,0,0,0,0,none
0.0,23083,53.0,1,69,0,0,0,0,0,0,none
0.896,3389,52431.0,19,1956,0,0,0,0,0,0,none
62.08,58253,443.0,10,3304,0,1,1,0,0,1,none
0.0,47248,5651.0,5,200,0,0,0,0,1,0,none
0.0,54437,1503.0,5,200,0,0,0,0,1,0,none
0.0,56736,3310.0,5,200,0,0,0,0,1,0,none
0.0,29867,53.0,1,61,0,0,0,0,0,0,none
0.0,443,63437.0,5,5710,0,1,1,0,0,0,none
0.0,55783,3390.0,5,260,0,0,0,0,0,0,none
0.004,36743,445.0,2,174,0,1,1,0,0,0,none
0.0,47348,36607.0,5,200,0,0,0,0,1,0,none
0.0,40334,8055.0,5,200,0,0,0,0,1,0,none
0.0,7547,64544.0,5,220,0,1,0,0,1,0,none
0.69,443,63129.0,30,5705,0,1,1,0,0,0,none
0.0,53896,5632.0,5,140,0,0,0,0,0,0,none
3.69,57420,22.0,10,2380,0,1,1,0,1,0,none
0.04,57882,443.0,6,2100,0,1,1,0,0,0,none
0.0,443,39736.0,5,300,0,1,0,0,1,0,none
0.37,7054,443.0,30,5995,0,1,1,0,0,0,none
0.0,42322,20291.0,5,200,0,0,0,0,1,0,none
51.93,443,50122.0,15,1830,0,1,1,0,0,0,none
0.0,62391,53.0,5,300,0,0,0,0,0,0,none
45.36,51507,443.0,20,805,0,1,0,0,0,0,none
0.0,65408,443.0,5,4460,0,1,1,0,0,0,none
0.0,56719,20006.0,5,260,0,1,0,0,0,0,none
0.0,443,49468.0,2,104,0,1,0,0,0,0,none
0.0,56810,7700.0,5,200,0,0,0,0,1,0,none
0.0,47008,3608.0,5,200,0,0,0,0,1,0,none
4.84,443,38483.0,10,480,0,0,0,0,0,0,none
0.0,53,52579.0,2,280,0,0,0,0,0,0,none
0.0,55745,445.0,2,104,0,0,0,0,1,0,none
0.0,56667,8888.0,5,200,0,0,0,0,1,0,none
0.0,5277,53.0,2,136,0,0,0,0,0,0,none
0.0,49734,5167.0,1,46,0,0,0,0,0,0,none
0.0,443,22705.0,5,220,0,1,0,0,1,0,none
52.07,50866,5003.0,10,590,0,1,1,0,0,0,none
0.384,0,0.0,3,228,0,0,0,0,0,0,none
0.0,51399,53.0,5,395,0,0,0,0,0,0,none
0.0,5060,62533.0,5,220,0,1,0,0,1,0,none
162.28,80,51049.0,20,7300,0,1,1,0,0,0,none
0.01,56810,3700.0,100,4000,0,0,0,0,1,0,none
0.0,35689,2049.0,2,80,0,0,0,0,1,0,none
0.19,53522,443.0,16,4432,0,1,1,0,1,0,none
0.0,33987,53.0,1,70,0,0,0,0,0,0,none
0.0,62580,443.0,1,51,0,0,0,0,0,0,none
0.0,53,38446.0,5,705,0,0,0,0,0,0,none
0.0,54435,162.0,5,140,0,0,0,0,0,0,none
0.0,443,53515.0,5,220,0,1,0,0,1,0,none
4.2,53,3880.0,10,440,0,1,0,0,1,0,none
59.12,7409,443.0,15,1000,0,1,1,0,0,0,none
0.46,51482,443.0,20,7730,0,0,0,0,0,0,none
0.38,51949,443.0,168,8912,0,1,1,0,0,1,none
0.91,35140,443.0,30,4605,0,1,1,0,0,0,none
0.0,19841,23.0,5,200,0,0,0,0,1,0,none
0.0,50379,9656.0,5,200,0,0,0,0,1,0,none
0.0,123,51268.0,2,192,0,0,0,0,0,0,none
0.0,443,34998.0,3,1393,0,0,0,0,0,0,none
0.0,25,5324.0,1,60,0,0,0,0,0,0,none
0.0,59439,14419.0,1,46,0,0,0,0,0,0,none
0.0,443,32653.0,5,220,0,1,0,0,1,0,none
0.0,443,53561.0,5,260,0,1,0,0,0,0,none
0.0,54437,1026.0,5,140,0,0,0,0,0,0,none
0.0,51443,55316.0,5,200,0,0,0,0,1,0,none
0.0,35,6517.0,5,200,0,0,0,0,1,0,none
0.32,1433,54736.0,3,246,0,0,0,0,0,0,none
0.0,56847,443.0,5,200,0,1,0,0,0,1,none
0.0,51124,443.0,5,205,0,1,0,0,0,0,none
0.0,5060,44644.0,5,220,0,1,0,0,1,0,none
12.29,443,64877.0,10,440,0,1,0,0,1,0,none
0.0,443,61005.0,2,144,0,1,0,0,0,0,none
16.36,443,64137.0,22,5932,0,1,1,0,0,1,none
0.0,54437,49201.0,5,140,0,0,0,0,0,0,none
0.0,47008,2109.0,5,200,0,0,0,0,1,0,none
0.18,443,50763.0,25,1980,0,1,1,0,1,0,none
63.75,58187,443.0,286,69554,0,1,1,0,1,0,none
0.0,54235,31337.0,5,140,0,0,0,0,0,0,none
0.0,53,56337.0,5,4585,0,0,0,0,0,0,none
0.0,53749,1433.0,5,260,0,0,0,0,1,0,none
0.0,53,14271.0,1,92,0,0,0,0,0,0,none
0.06,60321,80.0,6,524,0,1,1,0,0,0,none
0.0,443,49281.0,5,200,0,1,0,0,0,0,none
19.06,443,41582.0,14,9962,0,1,1,0,1,0,none
42.2,23,16153.0,10,440,0,1,0,0,1,0,none
0.0,44158,53.0,1,65,0,0,0,0,0,0,none
0.19,443,51307.0,10,4640,0,1,1,0,0,0,none
0.0,443,56527.0,5,400,0,1,1,0,0,0,none
1.46,80,62688.0,8,6208,0,1,0,0,0,0,none
0.08,61399,80.0,15,1615,0,1,1,0,1,1,none
24.94,59195,7999.0,10,1320,0,0,0,0,0,0,none
0.0,47551,8819.0,5,200,0,0,0,1,0,0,none
0.0,7547,47358.0,5,220,0,1,0,0,1,0,none
60.15,61336,443.0,15,720,0,1,0,1,0,0,none
0.0,138,138.0,1,262,0,0,0,0,0,0,none
3.0,10598,445.0,10,520,0,0,0,0,1,0,none
4.01,53,41107.0,10,440,0,1,0,0,1,0,none
0.0,54235,1434.0,5,140,0,0,0,0,0,0,none
0.0,443,61154.0,5,820,0,1,1,0,0,0,none
51.21,443,50579.0,15,6570,0,1,1,0,0,0,none
0.0,7547,4171.0,5,220,0,1,0,0,1,0,none
0.26,443,62789.0,20,15330,0,1,1,0,1,0,none
0.0,36694,5900.0,120,5280,0,0,0,0,1,0,none
0.0,56607,22494.0,5,340,0,0,0,0,1,0,none
0.0,53,61319.0,2,1784,0,0,0,0,0,0,none
0.0,80,20554.0,5,4195,0,1,1,0,0,0,none
0.0,58422,53.0,2,246,0,0,0,0,0,0,none
21.74,49189,443.0,65,17060,0,1,0,0,0,0,none
0.29,60964,8086.0,20,1780,0,1,1,0,1,1,none
0.0,123,54768.0,2,152,0,0,0,0,0,0,none
4.608,7577,3389.0,15,2083,0,0,0,0,0,0,none
841.3,63492,59558.0,130,48970,0,0,0,0,0,0,none
0.0,443,42784.0,10,8820,0,1,1,0,0,0,none
0.0,443,49806.0,2,132,0,0,0,0,0,0,none
0.0,7547,10409.0,5,220,0,1,0,0,1,0,none
0.0,54437,53.0,5,295,0,0,0,0,0,0,none
0.0,51716,12474.0,5,200,0,0,0,0,1,0,none
0.0,58520,53.0,5,460,0,0,0,0,0,0,none
0.0,58692,123.0,5,380,0,0,0,0,0,0,none
0.0,53149,137.0,2,156,0,0,0,0,0,0,none
0.0,80,37060.0,2,104,0,1,0,0,0,1,none
0.0,40486,123.0,1,76,0,0,0,0,0,0,none
0.0,48815,55557.0,5,200,0,0,0,0,1,0,none
0.05,443,59245.0,10,5430,0,1,1,0,0,0,none
0.0,56667,20000.0,5,200,0,0,0,0,1,0,none
0.0,45498,53.0,5,260,0,1,0,0,0,0,none
0.0,60227,80.0,1,66,0,1,0,0,0,1,none
0.0,31219,7273.0,5,1735,0,0,0,0,0,0,none
0.0,22,14603.0,5,220,0,1,0,0,1,0,none
1.5,3389,55921.0,20,7165,0,1,1,0,0,0,none
31.56,443,9048.0,20,880,0,1,0,0,1,0,none
0.29,54099,443.0,6,492,0,1,1,0,0,1,none
55.31,0,769.0,12,1590,0,0,0,0,0,0,none
0.0,47052,23.0,5,200,0,0,0,0,1,0,none
0.0,40643,7547.0,2,80,0,0,0,0,1,0,none
0.0,59906,53.0,5,420,0,0,0,0,0,0,none
0.0,50111,443.0,5,415,0,1,1,0,0,0,none
0.0,56866,443.0,1,46,0,0,0,0,0,0,none
0.0,53014,80.0,5,260,0,1,0,0,0,0,none
0.37,80,60488.0,20,19650,0,1,1,0,0,0,none
0.0,54844,443.0,2,80,0,1,0,1,0,0,none
35.84,443,1484.0,20,2382,0,1,1,0,0,0,none
1.65,80,51711.0,1780,2663140,0,1,1,0,0,0,none
0.03,53,52243.0,4,956,0,0,0,0,0,0,none
33.63,443,40041.0,30,3295,0,1,1,0,1,0,none
0.0,53,18068.0,1,164,0,0,0,0,0,0,none
0.0,137,137.0,1,92,0,0,0,0,0,0,none
0.0,3306,44615.0,5,220,0,1,0,0,1,0,none
0.04,44758,3306.0,4,224,0,1,0,0,1,0,none
37.84,443,33074.0,18,8616,0,1,1,0,0,0,none
0.04,443,43247.0,10,8578,0,1,1,0,1,0,none
0.002,36399,445.0,2,174,0,1,1,0,0,0,none
59.53,0,0.0,20,6985,0,0,0,0,0,0,none
40.96,443,39438.0,10,1000,0,1,0,0,0,0,none
0.0,0,2816.0,5,280,0,0,0,0,0,0,none
0.0,53896,17.0,5,200,0,0,0,0,0,0,none
0.0,56667,20000.0,5,200,0,0,0,0,1,0,none
12.9,64115,443.0,14,2012,0,1,1,1,0,0,none
0.0,443,62592.0,10,1095,0,1,1,0,0,0,none
3.008,62450,554.0,28,1226,0,0,0,0,0,0,none
59.83,49355,443.0,20,1664,0,1,1,0,0,0,none
0.0,47616,16218.0,5,200,0,0,0,0,1,0,none
4.0,46456,514.0,20,4275,0,0,0,0,0,0,none
3.62,443,63478.0,355,517640,0,1,1,0,1,0,none
61.22,80,50591.0,1695,2529960,0,1,1,0,0,0,none
45.03,443,63740.0,25,3070,0,1,1,0,0,0,none
0.75,443,51261.0,24,9698,0,1,1,0,1,0,none
20.36,51876,443.0,10,400,0,1,0,0,0,0,none
3.34,22,58748.0,25,1680,0,1,1,0,1,0,none
0.0,25,23715.0,5,200,0,1,0,1,0,0,none
49.27,443,58575.0,6,606,0,1,1,0,0,0,none
2.86,22,36285.0,25,7380,0,1,1,0,0,0,none
0.512,514,514.0,4,894,0,0,0,0,0,0,none
0.0,7547,17011.0,5,220,0,1,0,0,1,0,none
1.55,443,45182.0,15,14200,0,1,0,0,0,1,none
0.0,23911,443.0,5,7375,0,1,1,0,0,0,none
0.0,61084,443.0,5,200,0,1,0,0,0,1,none
0.0,54235,5060.0,5,1780,0,0,0,0,0,0,none
0.0,47049,53.0,1,79,0,0,0,0,0,0,none
0.0,23,1637.0,5,220,0,1,0,0,1,0,none
0.48,53237,443.0,8,1440,0,1,1,1,0,0,none
206457.67,0,0.0,6580,1949120,0,0,0,0,0,0,none
0.0,53,2872.0,5,7500,0,0,0,0,0,0,none
0.12,443,33044.0,4,326,0,1,1,0,1,0,none
0.0,55062,7680.0,1,52,0,0,0,0,0,0,none
0.0,54235,3703.0,5,140,0,0,0,0,0,0,none
0.0,443,39496.0,5,3100,0,1,1,0,0,0,none
0.09,443,57143.0,14,11058,0,1,1,0,1,0,none
0.0,443,47740.0,5,220,0,1,0,0,1,0,none
0.0,25267,443.0,5,200,0,1,0,0,0,0,none
0.0,54437,1935.0,5,200,0,0,0,0,1,0,none
0.0,33328,443.0,5,4550,0,1,1,0,0,0,none
0.0,123,48679.0,5,480,0,0,0,0,0,0,none
0.0,443,39862.0,5,360,0,1,0,0,0,1,none
0.14,49598,443.0,12,1988,0,1,1,0,1,0,none
0.64,44541,443.0,4,237,0,0,0,0,0,0,none
0.0,55678,1433.0,5,200,0,1,0,1,0,0,none
0.0,56633,53.0,5,270,0,0,0,0,0,0,none
0.18,54042,443.0,10,2110,0,1,1,0,0,0,none
0.0,15350,53.0,5,335,0,0,0,0,0,0,none
0.0,53,35253.0,2,286,0,0,0,0,0,0,none
0.0,443,21292.0,5,260,0,1,0,0,0,0,none
0.0,5060,7200.0,5,220,0,1,0,0,1,0,none
0.0,49669,49767.0,5,1585,0,0,0,0,0,0,none
7.57,443,24492.0,10,440,0,1,0,0,1,0,none
0.0,58887,3389.0,5,200,0,0,0,0,1,0,none
0.0,56607,999.0,5,200,0,0,0,0,1,0,none
0.0,156,34431.0,5,260,0,1,0,0,0,1,none
0.0,46755,443.0,5,260,0,1,0,0,0,0,none
0.0,5060,60076.0,5,220,0,1,0,0,1,0,none
0.0,59631,53.0,1,95,0,0,0,0,0,0,none
0.0,12865,53.0,1,67,0,0,0,0,0,0,none
