Duration,Source Port,Destination Port,Packets,Bytes,Urgent,Acknowledgment,Push,Reset,Synchronise,Finish,label
0.0,80,4400.0,5,220,0,1,0,0,1,0,redWorm
16.13,80,1126.0,10,440,0,1,0,0,1,0,redWorm
120.11,8999,60989.0,100,7200,0,0,0,0,0,0,none
31.43,80,39672.0,20,880,0,1,0,0,1,0,redWorm
0.005,48821,80.0,6,545,0,1,1,0,1,1,dos
0.003,80,38216.0,3,206,0,1,0,0,1,1,dos
0.0,4548,53.0,1,78,0,0,0,0,0,0,none
0.003,60751,80.0,5,479,0,1,1,0,1,1,dos
6.39,25,1732.0,10,440,0,1,0,0,1,0,none
0.896,61097,80.0,6,763,0,0,0,0,0,0,none
0.0,33535,4224.0,1,58,0,0,0,0,1,0,portScan
0.0,53896,80.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,7306.0,5,200,0,0,0,0,1,0,synFlood
0.128,49850,8554.0,2,92,0,0,0,0,0,0,none
0.003,38361,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,41633.0,5,220,0,1,0,0,1,0,redWorm
0.0,56736,3320.0,5,200,0,0,0,0,1,0,none
0.0,54235,749.0,5,200,0,0,0,0,1,0,synFlood
0.0,54115,7175.0,5,200,0,0,0,0,1,0,none
0.75,443,26434.0,10,4728,0,1,1,0,1,0,none
0.0,443,44538.0,5,220,0,1,0,0,1,0,none
0.0,3389,38342.0,1,58,0,1,0,0,1,0,portScan
0.09,443,57143.0,14,11058,0,1,1,0,1,0,none
0.0,80,25701.0,5,220,0,1,0,0,1,0,redWorm
0.0,39356,445.0,1,66,0,1,0,0,0,0,none
0.0,80,21008.0,5,220,0,1,0,0,1,0,redWorm
0.004,80,58328.0,4,272,0,1,0,0,1,1,dos
0.0,2717,37090.0,1,54,0,1,0,1,0,0,portScan
0.0,22,58182.0,5,220,0,1,0,0,1,0,none
0.0,29862,53.0,5,440,0,0,0,0,0,0,none
0.0,54437,5001.0,5,200,0,0,0,0,1,0,synFlood
6.0,80,25086.0,10,440,0,1,0,0,1,0,redWorm
0.004,54387,80.0,5,479,0,1,1,0,1,1,dos
0.0,1070,41422.0,1,54,0,1,0,1,0,0,portScan
0.0,80,8536.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,8172.0,5,200,0,0,0,0,1,0,synFlood
0.0,5087,52086.0,1,54,0,1,0,1,0,0,portScan
0.0,80,13719.0,5,220,0,1,0,0,1,0,redWorm
0.003,47945,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,51536.0,5,220,0,1,0,0,1,0,redWorm
0.0,80,38028.0,5,220,0,1,0,0,1,0,redWorm
0.0,54437,25.0,5,200,0,0,0,0,1,0,synFlood
14.99,80,65244.0,20,880,0,1,0,0,1,0,redWorm
0.0,33535,5801.0,1,58,0,0,0,0,1,0,portScan
0.0,2381,48655.0,1,54,0,1,0,1,0,0,portScan
0.0,60387,1126.0,1,58,0,0,0,0,1,0,portScan
0.0,54235,1935.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,2424.0,5,200,0,0,0,0,1,0,synFlood
0.0,12192,80.0,10,600,0,1,1,0,0,0,none
6.08,80,37279.0,10,440,0,1,0,0,1,0,redWorm
0.0,36919,8402.0,1,58,0,0,0,0,1,0,portScan
0.008,80,39841.0,3,206,0,1,0,0,1,1,dos
0.0,1110,37090.0,1,54,0,1,0,1,0,0,portScan
4.09,80,57357.0,10,440,0,1,0,0,1,0,redWorm
0.0,54235,5353.0,5,200,0,0,0,0,1,0,synFlood
0.0,50150,1043.0,1,58,0,0,0,0,1,0,portScan
1.05,49854,80.0,8,916,0,1,1,0,1,0,none
0.0,53896,514.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,843.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,63145.0,5,220,0,1,0,0,1,0,redWorm
0.0,80,56626.0,5,220,0,1,0,0,1,0,redWorm
0.0,443,42877.0,5,220,0,1,0,0,1,0,none
0.0,9929,61477.0,1,54,0,1,0,1,0,0,portScan
3.82,55589,22.0,10,520,0,1,0,0,0,1,none
0.0,53896,5000.0,5,200,0,0,0,0,1,0,synFlood
0.004,43476,80.0,5,479,0,1,1,0,1,1,dos
0.0,54235,3799.0,5,200,0,0,0,0,1,0,synFlood
0.0,443,42634.0,5,1060,0,1,1,0,0,0,none
0.004,52186,135.0,2,112,0,0,0,1,1,0,portScan
2.86,22,36285.0,25,7380,0,1,1,0,0,0,none
0.0,50685,443.0,5,200,0,1,0,0,0,0,none
0.0,2033,60387.0,1,54,0,1,0,1,0,0,portScan
0.0,80,14291.0,5,220,0,1,0,0,1,0,redWorm
0.0,0,8.0,1,42,0,0,0,0,0,0,portScan
0.0,57071,8000.0,2,80,0,0,0,0,1,0,none
0.21,52909,443.0,20,8230,0,1,1,0,0,1,none
0.001,80,55685.0,3,206,0,1,0,0,1,1,dos
0.0,80,25403.0,5,220,0,1,0,0,1,0,redWorm
0.003,38478,80.0,5,479,0,1,1,0,1,1,dos
0.0,54235,17500.0,5,200,0,0,0,0,1,0,synFlood
7.41,7547,9015.0,15,660,0,1,0,0,1,0,none
0.0,80,45597.0,5,220,0,1,0,0,1,0,redWorm
0.0,7921,53392.0,1,54,0,1,0,1,0,0,portScan
0.002,80,57963.0,4,272,0,1,0,0,1,1,dos
0.005,38209,80.0,5,479,0,1,1,0,1,1,dos
0.004,80,39741.0,3,206,0,1,0,0,1,1,dos
0.0,80,45331.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,631.0,5,200,0,0,0,0,1,0,synFlood
0.0,36919,8652.0,1,58,0,0,0,0,1,0,portScan
0.0,53896,9001.0,5,200,0,0,0,0,1,0,synFlood
0.004,80,53598.0,3,206,0,1,0,0,1,1,dos
0.0,80,39462.0,4,272,0,1,0,0,1,1,dos
0.005,80,48860.0,3,206,0,1,0,0,1,1,dos
0.0,5228,60292.0,5,260,0,1,0,0,0,0,none
0.005,80,60637.0,3,206,0,1,0,0,1,1,dos
0.0,54891,65484.0,5,200,0,0,0,0,1,0,none
0.005,47506,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,18028.0,5,220,0,1,0,0,1,0,redWorm
0.0,53896,1194.0,5,200,0,0,0,0,1,0,synFlood
0.0,53896,3799.0,5,200,0,0,0,0,1,0,synFlood
0.0,41422,5510.0,1,58,0,0,0,0,1,0,portScan
14.43,80,39059.0,15,660,0,1,0,0,1,0,redWorm
0.0,57285,443.0,2,80,0,1,0,0,0,1,none
0.0,53896,5800.0,5,200,0,0,0,0,1,0,synFlood
0.99,51060,443.0,10,2498,0,1,1,0,0,0,none
0.0,53896,1935.0,5,200,0,0,0,0,1,0,synFlood
13.93,2222,60752.0,35,13040,0,1,1,0,1,0,none
0.0,54235,27017.0,5,200,0,0,0,0,1,0,synFlood
0.005,40318,80.0,6,545,0,1,1,0,1,1,dos
0.0,37151,135.0,1,58,0,0,0,0,1,0,portScan
0.009,39256,80.0,6,545,0,1,1,0,1,1,dos
0.003,80,44566.0,3,206,0,1,0,0,1,1,dos
0.0,59209,443.0,5,415,0,1,1,0,0,0,none
0.005,80,60564.0,3,206,0,1,0,0,1,1,dos
0.0,80,4732.0,5,220,0,1,0,0,1,0,redWorm
0.0,515,53392.0,1,54,0,1,0,1,0,0,portScan
0.002,51031,80.0,5,479,0,1,1,0,1,1,dos
28.54,80,36531.0,15,660,0,1,0,0,1,0,redWorm
0.005,45648,80.0,5,479,0,1,1,0,1,1,dos
16.0,80,43233.0,30,1320,0,1,0,0,1,0,redWorm
0.003,42069,80.0,6,545,0,1,1,0,1,1,dos
0.0,54235,2000.0,5,140,0,0,0,0,0,0,none
0.0,33508,27353.0,1,58,0,0,0,0,1,0,portScan
0.002,35819,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,55455.0,5,220,0,1,0,0,1,0,redWorm
0.0,49895,443.0,1,58,0,0,0,0,1,0,portScan
0.001,80,51507.0,3,206,0,1,0,0,1,1,dos
0.0,53896,1080.0,5,200,0,0,0,0,1,0,synFlood
0.0,38148,1110.0,1,58,0,0,0,0,1,0,portScan
0.64,443,55504.0,96,126184,0,0,0,0,0,0,none
0.0,54235,10505.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,4084.0,5,220,0,1,0,0,1,0,redWorm
0.005,49180,80.0,5,479,0,1,1,0,1,1,dos
21.48,5060,63485.0,10,440,0,1,0,0,1,0,none
0.0,53,5578.0,1,142,0,0,0,0,0,0,none
0.006,80,33816.0,4,272,0,1,0,0,1,1,dos
0.0,53896,5004.0,5,200,0,0,0,0,1,0,synFlood
0.0,33168,8083.0,1,58,0,0,0,0,1,0,portScan
0.0,80,37142.0,3,206,0,1,0,0,1,1,dos
0.0,54235,7655.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,3128.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,18081.0,5,220,0,1,0,0,1,0,redWorm
0.0,53896,18092.0,5,200,0,0,0,0,1,0,synFlood
8.0,5060,39025.0,10,440,0,1,0,0,1,0,none
0.0,80,56523.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,1707.0,5,200,0,0,0,0,1,0,synFlood
0.0,53896,829.0,5,200,0,0,0,0,1,0,synFlood
0.0,49209,9878.0,1,58,0,0,0,0,1,0,portScan
0.0,40071,31759.0,5,200,0,0,0,0,1,0,none
2.26,49164,80.0,10,1174,0,1,1,0,0,0,none
0.0,57082,123.0,1,76,0,0,0,0,0,0,none
14.3,80,61704.0,10,440,0,1,0,0,1,0,redWorm
0.0,38353,1720.0,1,58,0,0,0,0,1,0,portScan
7.12,80,15535.0,20,880,0,1,0,0,1,0,redWorm
0.0,53896,1720.0,5,200,0,0,0,0,1,0,synFlood
0.0,60388,2607.0,1,58,0,0,0,0,1,0,portScan
28.52,80,1710.0,10,440,0,1,0,0,1,0,redWorm
0.002,80,49274.0,4,272,0,1,0,0,1,1,dos
0.0,7106,48655.0,1,54,0,1,0,1,0,0,portScan
0.0,47080,1037.0,1,58,0,0,0,0,1,0,portScan
0.0,61477,1039.0,1,58,0,0,0,0,1,0,portScan
0.0,53896,5984.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,525.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,60012.0,5,220,0,1,0,0,1,0,redWorm
0.0,123,123.0,2,152,0,0,0,0,0,0,none
0.0,54235,9050.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,3267.0,5,220,0,1,0,0,1,0,redWorm
0.0,53896,4664.0,5,200,0,0,0,0,1,0,synFlood
0.0,54437,1214.0,5,200,0,0,0,0,1,0,none
0.005,35267,445.0,2,174,0,1,1,0,0,0,none
0.0,54235,6679.0,5,200,0,0,0,0,1,0,synFlood
0.01,56810,3500.0,120,4800,0,0,0,0,1,0,none
0.0,53896,2541.0,5,200,0,0,0,0,1,0,synFlood
28.0,80,4849.0,10,440,0,1,0,0,1,0,redWorm
0.005,59703,80.0,6,545,0,1,1,0,1,1,dos
6.52,80,7181.0,10,440,0,1,0,0,1,0,redWorm
0.0,40911,49209.0,1,54,0,1,0,1,0,0,portScan
0.0,35878,443.0,1,46,0,0,0,0,0,0,none
3.0,80,65318.0,10,440,0,1,0,0,1,0,redWorm
0.0,54235,5986.0,5,200,0,0,0,0,1,0,synFlood
31.0,80,31010.0,15,660,0,1,0,0,1,0,redWorm
0.006,58694,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,30557.0,5,220,0,1,0,0,1,0,redWorm
0.0,37090,1165.0,1,58,0,0,0,0,1,0,portScan
0.0,80,44039.0,5,220,0,1,0,0,1,0,redWorm
24.0,80,20126.0,10,440,0,1,0,0,1,0,redWorm
0.002,80,40771.0,3,206,0,1,0,0,1,1,dos
0.0,47211,37761.0,5,220,0,0,0,0,1,0,none
0.0,80,34190.0,5,220,0,1,0,0,1,0,redWorm
0.02,39052,80.0,5,479,0,1,1,0,1,1,dos
0.005,47194,80.0,6,545,0,1,1,0,1,1,dos
0.0,54235,2080.0,5,200,0,0,0,0,1,0,synFlood
0.0,54437,5722.0,5,200,0,0,0,0,1,0,synFlood
0.004,46189,80.0,5,479,0,1,1,0,1,1,dos
0.0,60595,35000.0,5,260,0,0,0,0,0,0,none
0.0,52086,901.0,1,58,0,0,0,0,1,0,portScan
0.007,41522,80.0,5,479,0,1,1,0,1,1,dos
0.0,59251,9929.0,1,58,0,0,0,0,1,0,portScan
1.67,52041,443.0,140,9895,0,1,1,0,1,0,none
0.0,80,57619.0,5,220,0,1,0,0,1,0,redWorm
0.01,54235,6679.0,140,5600,0,0,0,0,1,0,synFlood
0.0,56457,443.0,5,4290,0,0,0,0,0,0,none
0.0,52744,443.0,5,570,0,1,1,0,0,0,none
0.01,54235,5938.0,140,5600,0,0,0,0,1,0,synFlood
0.0,45411,7.0,1,58,0,0,0,0,1,0,portScan
0.0,54235,5223.0,5,200,0,0,0,0,1,0,synFlood
0.0,41422,212.0,1,58,0,0,0,0,1,0,portScan
0.0,56736,33899.0,5,200,0,0,0,0,1,0,none
0.0,56810,5500.0,5,200,0,0,0,0,1,0,none
3.41,80,49173.0,10,440,0,1,0,0,1,0,redWorm
0.005,51731,80.0,6,545,0,1,1,0,1,1,dos
0.0,53,57098.0,2,280,0,0,0,0,0,0,none
1.74,50077,443.0,35,36375,0,1,1,0,0,0,none
0.0,2170,49209.0,1,54,0,1,0,1,0,0,portScan
0.0,53,14353.0,1,261,0,0,0,0,0,0,none
0.006,38792,80.0,5,479,0,1,1,0,1,1,dos
0.0,54235,5938.0,5,200,0,0,0,0,1,0,synFlood
0.0,3300,50150.0,1,54,0,1,0,1,0,0,portScan
0.0,53896,27017.0,5,200,0,0,0,0,1,0,synFlood
0.004,80,55152.0,3,206,0,1,0,0,1,1,dos
0.0,37090,7512.0,1,58,0,0,0,0,1,0,portScan
4.0,80,59500.0,10,440,0,1,0,0,1,0,redWorm
0.01,55495,443.0,10,580,0,1,0,0,0,1,none
0.0,80,12415.0,5,220,0,1,0,0,1,0,redWorm
0.0,53392,5550.0,1,58,0,0,0,0,1,0,portScan
0.002,80,38458.0,3,206,0,1,0,0,1,1,dos
0.92,80,58180.0,40,51264,0,1,0,0,1,1,none
0.005,54981,80.0,5,479,0,1,1,0,1,1,dos
30.59,80,4638.0,20,880,0,1,0,0,1,0,redWorm
0.0,80,59949.0,5,220,0,1,0,0,1,0,redWorm
27.22,80,51348.0,15,660,0,1,0,0,1,0,redWorm
0.0,16304,56448.0,5,260,0,1,0,0,1,0,none
0.0,58175,3517.0,1,58,0,0,0,0,1,0,portScan
14.91,443,49508.0,10,2940,0,0,0,0,0,0,none
8.51,80,62666.0,10,440,0,1,0,0,1,0,redWorm
0.003,80,43030.0,3,206,0,1,0,0,1,1,dos
0.0,1073,51357.0,1,54,0,1,0,1,0,0,portScan
10.49,443,29562.0,35,1540,0,1,0,0,1,0,none
0.17,443,62526.0,18,14514,0,1,1,0,1,1,none
0.0,80,16690.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,749.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,22449.0,5,220,0,1,0,0,1,0,redWorm
5.2,80,27927.0,10,440,0,1,0,0,1,0,redWorm
0.0,54235,4244.0,5,200,0,0,0,0,1,0,synFlood
0.0,53392,58080.0,1,58,0,0,0,0,1,0,portScan
0.0,53943,39005.0,5,200,0,0,0,0,1,0,none
0.005,37301,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,45181.0,5,220,0,1,0,0,1,0,redWorm
0.0,53896,5353.0,5,200,0,0,0,0,1,0,synFlood
0.0,53896,138.0,5,200,0,0,0,0,1,0,synFlood
0.0,2605,38148.0,1,54,0,1,0,1,0,0,portScan
0.01,54235,1970.0,100,4000,0,0,0,0,1,0,synFlood
0.0,47080,2602.0,1,58,0,0,0,0,1,0,portScan
0.768,80,53650.0,10,14519,0,0,0,0,0,0,none
0.0,54235,465.0,5,200,0,0,0,0,1,0,synFlood
0.0,54437,8767.0,5,200,0,0,0,0,1,0,synFlood
0.0,1096,37090.0,1,54,0,1,0,1,0,0,portScan
1.53,80,15321.0,10,440,0,1,0,0,1,0,redWorm
0.0,36714,80.0,1,54,0,1,0,0,0,0,portScan
0.003,42487,80.0,5,479,0,1,1,0,1,1,dos
0.0,53896,5242.0,5,200,0,0,0,0,1,0,synFlood
0.96,443,52802.0,15,15200,0,1,1,0,0,0,none
0.0,80,39243.0,5,220,0,1,0,0,1,0,redWorm
12.07,80,48493.0,10,440,0,1,0,0,1,0,redWorm
4.2,80,23106.0,10,440,0,1,0,0,1,0,redWorm
0.004,34019,80.0,5,479,0,1,1,0,1,1,dos
0.0,53896,5900.0,5,200,0,0,0,0,1,0,synFlood
0.003,80,47735.0,4,272,0,1,0,0,1,1,dos
0.0,54437,49152.0,5,140,0,0,0,0,0,0,none
0.002,80,51014.0,4,272,0,1,0,0,1,1,dos
0.0,0,3.1,1,70,0,0,0,0,0,0,portScan
0.005,44182,80.0,5,479,0,1,1,0,1,1,dos
0.004,39348,80.0,5,479,0,1,1,0,1,1,dos
0.001,80,51536.0,4,272,0,1,0,0,1,1,dos
0.0,80,15062.0,5,220,0,1,0,0,1,0,redWorm
0.0,54397,4411.0,90,3600,0,0,0,0,1,0,none
0.0,2190,48655.0,1,54,0,1,0,1,0,0,portScan
2.8,80,60150.0,10,440,0,1,0,0,1,0,redWorm
4.27,58278,443.0,20,1425,0,1,1,0,1,0,none
0.004,80,52046.0,3,206,0,1,0,0,1,1,dos
0.0,53,31605.0,5,680,0,0,0,0,0,0,none
0.0,53,39585.0,1,106,0,0,0,0,0,0,none
0.0,80,28673.0,5,220,0,1,0,0,1,0,redWorm
0.0,9040,53392.0,1,54,0,1,0,1,0,0,portScan
0.005,80,33975.0,4,272,0,1,0,0,1,1,dos
0.0,80,5582.0,5,220,0,1,0,0,1,0,redWorm
0.96,443,64723.0,25,3845,0,1,1,0,0,0,none
0.003,36547,80.0,5,479,0,1,1,0,1,1,dos
0.0,54235,179.0,100,4000,0,0,0,0,1,0,synFlood
0.0,41422,5298.0,1,58,0,0,0,0,1,0,portScan
0.008,80,52474.0,4,272,0,1,0,0,1,1,dos
0.0,80,43731.0,3,206,0,1,0,0,1,1,dos
0.0,36971,3269.0,1,58,0,0,0,0,1,0,portScan
0.001,80,45170.0,4,272,0,1,0,0,1,1,dos
0.0,443,13405.0,5,220,0,1,0,0,1,0,none
0.0,80,53387.0,5,220,0,1,0,0,1,0,redWorm
16.2,80,14436.0,10,440,0,1,0,0,1,0,redWorm
0.004,80,60421.0,3,206,0,1,0,0,1,1,dos
0.0,80,5112.0,5,220,0,1,0,0,1,0,redWorm
0.005,58988,80.0,6,545,0,1,1,0,1,1,dos
0.013,50044,80.0,6,545,0,1,1,0,1,1,dos
30.36,80,60509.0,20,880,0,1,0,0,1,0,redWorm
0.0,53896,625.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,22366.0,5,220,0,1,0,0,1,0,redWorm
0.12,52518,443.0,10,400,0,1,0,0,0,0,none
0.0,80,47082.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,585.0,5,200,0,0,0,0,1,0,synFlood
0.005,37869,80.0,5,479,0,1,1,0,1,1,dos
0.003,80,60218.0,3,206,0,1,0,0,1,1,dos
0.0,80,8724.0,5,220,0,1,0,0,1,0,redWorm
0.0,32767,8545.0,5,200,0,0,0,0,1,0,none
0.0,56847,443.0,5,200,0,1,0,0,0,1,none
0.0,53,49942.0,1,1081,0,0,0,0,0,0,none
0.0,0,2816.0,5,380,0,0,0,0,0,0,none
0.0,54235,25.0,5,200,0,0,0,0,1,0,synFlood
0.0,443,49000.0,5,220,0,1,0,0,1,0,none
0.0,80,54733.0,3,206,0,1,0,0,1,1,dos
0.0,47081,2607.0,1,58,0,0,0,0,1,0,portScan
18.2,80,38769.0,10,440,0,1,0,0,1,0,redWorm
0.0,53392,1063.0,1,58,0,0,0,0,1,0,portScan
0.0,0,3.1,1,70,0,0,0,0,0,0,portScan
0.01,56736,3200.0,135,5400,0,0,0,0,1,0,none
15.27,80,22657.0,10,440,0,1,0,0,1,0,redWorm
0.0,3784,47080.0,1,54,0,1,0,1,0,0,portScan
28.0,80,19779.0,15,660,0,1,0,0,1,0,redWorm
0.002,80,59984.0,4,272,0,1,0,0,1,1,dos
0.0,33509,9090.0,1,58,0,0,0,0,1,0,portScan
28.0,80,64103.0,15,660,0,1,0,0,1,0,redWorm
0.0,53896,10024.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,51372.0,5,220,0,1,0,0,1,0,redWorm
0.0,53896,2401.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,829.0,5,200,0,0,0,0,1,0,synFlood
0.0,5822,60387.0,1,54,0,1,0,1,0,0,portScan
0.0,4111,49209.0,1,54,0,1,0,1,0,0,portScan
51.93,443,50122.0,15,1830,0,1,1,0,0,0,none
5.18,36018,443.0,10,460,0,1,0,1,1,0,none
0.0,3476,38148.0,1,54,0,1,0,1,0,0,portScan
0.003,47626,80.0,5,479,0,1,1,0,1,1,dos
0.0,53896,445.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,1533.0,5,200,0,0,0,0,1,0,synFlood
0.004,80,42337.0,3,206,0,1,0,0,1,1,dos
0.0,22,53852.0,5,220,0,1,0,0,1,0,none
0.0,54235,2427.0,5,200,0,0,0,0,1,0,synFlood
0.01,43100,33910.0,130,5200,0,0,0,0,1,0,none
0.0,54235,517.0,5,200,0,0,0,0,1,0,synFlood
0.005,33652,80.0,6,545,0,1,1,0,1,1,dos
0.0,52086,9900.0,1,58,0,0,0,0,1,0,portScan
0.0,50150,443.0,1,58,0,0,0,0,1,0,portScan
0.0,0,8.0,1,42,0,0,0,0,0,0,portScan
2.02,80,7318.0,10,420,0,1,0,1,1,0,redWorm
0.0,80,43535.0,5,220,0,1,0,0,1,0,redWorm
54.58,443,53075.0,860,489680,0,0,0,0,0,0,none
0.003,80,40802.0,4,272,0,1,0,0,1,1,dos
0.0,7547,44603.0,5,220,0,1,0,0,1,0,none
0.0,53,39950.0,1,122,0,0,0,0,0,0,none
0.001,47097,445.0,2,174,0,1,1,0,0,0,none
0.0,47080,9944.0,1,58,0,0,0,0,1,0,portScan
0.003,80,58266.0,3,206,0,1,0,0,1,1,dos
0.0,3283,48655.0,1,54,0,1,0,1,0,0,portScan
0.0,60728,53.0,5,360,0,0,0,0,0,0,none
2.17,443,54060.0,6,414,0,1,1,0,0,1,none
0.0,54437,25.0,5,200,0,0,0,0,1,0,synFlood
0.0,7001,58175.0,1,54,0,1,0,1,0,0,portScan
0.0,1112,36970.0,1,54,0,1,0,1,0,0,portScan
0.006,48770,80.0,5,479,0,1,1,0,1,1,dos
0.004,37173,80.0,5,479,0,1,1,0,1,1,dos
0.003,53567,80.0,5,479,0,1,1,0,1,1,dos
11.05,80,13644.0,15,660,0,1,0,0,1,0,redWorm
0.0,54437,9002.0,5,200,0,0,0,0,1,0,synFlood
14.24,80,45338.0,20,880,0,1,0,0,1,0,redWorm
0.0,80,32935.0,5,220,0,1,0,0,1,0,redWorm
0.0,49153,47080.0,1,54,0,1,0,1,0,0,portScan
0.0,53896,9200.0,5,200,0,0,0,0,1,0,synFlood
0.0,9535,33508.0,1,54,0,1,0,1,0,0,portScan
0.003,80,57702.0,3,206,0,1,0,0,1,1,dos
0.001,52263,80.0,6,545,0,1,1,0,1,1,dos
8.63,80,62838.0,15,660,0,1,0,0,1,0,redWorm
31.2,443,35361.0,25,12970,0,0,0,0,0,0,none
0.0,53896,161.0,5,200,0,0,0,0,1,0,synFlood
0.0,3389,33546.0,1,58,0,1,0,0,1,0,portScan
0.0,50212,443.0,5,200,0,1,0,0,0,0,none
0.0,48815,55557.0,5,200,0,0,0,0,1,0,none
0.0,6668,36970.0,1,54,0,1,0,1,0,0,portScan
90.09,80,28513.0,15,660,0,1,0,0,1,0,redWorm
0.004,55132,80.0,6,545,0,1,1,0,1,1,dos
0.0,53896,2424.0,5,200,0,0,0,0,1,0,synFlood
1.3,49205,443.0,8,1082,0,1,1,0,0,0,none
0.17,443,51266.0,15,815,0,1,1,0,1,0,none
0.0,53896,2159.0,5,200,0,0,0,0,1,0,synFlood
2.0,123,60539.0,4,304,0,0,0,0,0,0,none
0.0,54437,5353.0,5,200,0,0,0,0,1,0,synFlood
0.0,53896,161.0,5,200,0,0,0,0,1,0,synFlood
0.0,58619,6426.0,5,200,0,0,0,0,1,0,none
0.003,45313,80.0,5,479,0,1,1,0,1,1,dos
0.0,50150,212.0,1,58,0,0,0,0,1,0,portScan
0.0,0,3.1,1,70,0,0,0,0,0,0,portScan
0.0,54235,218.0,5,200,0,0,0,0,1,0,synFlood
0.002,80,56144.0,3,206,0,1,0,0,1,1,dos
0.0,54235,5223.0,5,200,0,0,0,0,1,0,synFlood
0.29,60964,8086.0,20,1780,0,1,1,0,1,1,none
1.65,80,51711.0,1780,2663140,0,1,1,0,0,0,none
0.0,80,28742.0,5,220,0,1,0,0,1,0,redWorm
0.003,46227,80.0,5,479,0,1,1,0,1,1,dos
14.4,80,5465.0,10,440,0,1,0,0,1,0,redWorm
0.0,80,45560.0,5,220,0,1,0,0,1,0,redWorm
0.004,80,42262.0,3,206,0,1,0,0,1,1,dos
0.0,53896,993.0,5,200,0,0,0,0,1,0,synFlood
35.84,443,1484.0,20,2382,0,1,1,0,0,0,none
0.0,56736,33890.0,5,200,0,0,0,0,1,0,none
0.0,16001,47080.0,1,54,0,1,0,1,0,0,portScan
0.0,33535,13782.0,1,58,0,0,0,0,1,0,portScan
0.25,443,4780.0,10,1560,0,1,1,0,0,1,none
0.0,53,49199.0,2,1272,0,0,0,0,0,0,none
0.01,54235,3306.0,120,4800,0,0,0,0,1,0,synFlood
0.0,80,25761.0,5,220,0,1,0,0,1,0,redWorm
0.0,60387,3801.0,1,58,0,0,0,0,1,0,portScan
0.0,54235,8080.0,5,200,0,0,0,0,1,0,synFlood
0.003,39666,80.0,5,479,0,1,1,0,1,1,dos
0.005,42191,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,29684.0,5,220,0,1,0,0,1,0,redWorm
0.0,80,65153.0,5,220,0,1,0,0,1,0,redWorm
0.0,47080,32770.0,1,58,0,0,0,0,1,0,portScan
59.75,80,27142.0,15,640,0,1,0,0,1,1,redWorm
0.0,36972,465.0,1,58,0,0,0,0,1,0,portScan
0.0,53896,2427.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,53950.0,3,206,0,1,0,0,1,1,dos
0.0,58418,7556.0,5,200,0,0,0,0,1,0,none
0.004,34067,80.0,5,479,0,1,1,0,1,1,dos
0.0,3389,59559.0,3,2930,0,0,0,0,0,0,none
0.0,33535,52822.0,1,58,0,0,0,0,1,0,portScan
0.0,38149,2047.0,1,58,0,0,0,0,1,0,portScan
0.0,80,8099.0,5,220,0,1,0,0,1,0,redWorm
0.006,80,51415.0,4,272,0,1,0,0,1,1,dos
0.0,1122,60387.0,1,54,0,1,0,1,0,0,portScan
0.0,54235,8333.0,5,200,0,0,0,0,1,0,synFlood
0.003,80,49528.0,4,272,0,1,0,0,1,1,dos
0.0,54235,7307.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,62593.0,5,220,0,1,0,0,1,0,redWorm
0.0,33508,81.0,1,58,0,0,0,0,1,0,portScan
0.0,25,51403.0,1,54,0,1,0,1,0,0,portScan
28.58,80,31758.0,10,440,0,1,0,0,1,0,redWorm
0.0,50389,61477.0,1,54,0,1,0,1,0,0,portScan
2.05,80,52596.0,10,440,0,1,0,0,1,0,redWorm
0.0,54435,8123.0,5,200,0,0,0,0,1,0,none
0.003,80,55537.0,3,206,0,1,0,0,1,1,dos
0.003,34650,80.0,6,545,0,1,1,0,1,1,dos
0.0,38178,50636.0,1,58,0,0,0,0,1,0,portScan
