Duration,Source Port,Destination Port,Packets,Bytes,Urgent,Acknowledgment,Push,Reset,Synchronise,Finish,label
14.4,80,21552.0,15,660,0,1,0,0,1,0,redWorm
0.003,80,48047.0,4,272,0,1,0,0,1,1,dos
1.0,80,57085.0,10,440,0,1,0,0,1,0,redWorm
0.0,80,23907.0,5,220,0,1,0,0,1,0,redWorm
0.0,80,55519.0,5,220,0,1,0,0,1,0,redWorm
0.003,54147,80.0,5,479,0,1,1,0,1,1,dos
0.0,53,34434.0,2,234,0,0,0,0,0,0,none
0.0,53896,6660.0,5,200,0,0,0,0,1,0,synFlood
0.01,54235,21.0,160,6400,0,0,0,0,1,0,synFlood
31.49,80,57277.0,20,880,0,1,0,0,1,0,redWorm
0.0,50636,52086.0,1,54,0,1,0,1,0,0,portScan
15.31,80,58409.0,10,440,0,1,0,0,1,0,redWorm
0.003,55495,80.0,5,479,0,1,1,0,1,1,dos
0.005,58392,80.0,6,545,0,1,1,0,1,1,dos
0.005,80,59437.0,4,272,0,1,0,0,1,1,dos
0.005,80,51843.0,4,272,0,1,0,0,1,1,dos
0.0,47081,10243.0,1,58,0,0,0,0,1,0,portScan
0.0,45411,513.0,1,58,0,0,0,0,1,0,portScan
0.0,48691,26361.0,5,200,0,0,0,0,1,0,none
0.0,53896,1645.0,5,200,0,0,0,0,1,0,synFlood
0.0,443,61523.0,5,255,0,1,1,0,0,0,none
0.0,54437,220.0,5,200,0,0,0,0,1,0,synFlood
0.0,90,37090.0,1,54,0,1,0,1,0,0,portScan
0.0,53,53463.0,1,54,0,1,0,1,0,0,portScan
0.0,53896,387.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,8767.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,23.0,5,200,0,0,0,0,1,0,synFlood
0.0,47080,7402.0,1,58,0,0,0,0,1,0,portScan
0.0,80,28260.0,5,220,0,1,0,0,1,0,redWorm
0.01,54235,5678.0,120,4800,0,0,0,0,1,0,synFlood
0.0,50150,19315.0,1,58,0,0,0,0,1,0,portScan
0.005,80,41258.0,3,206,0,1,0,0,1,1,dos
0.0,1876,53.0,5,365,0,0,0,0,0,0,none
0.0,80,14311.0,5,220,0,1,0,0,1,0,redWorm
31.62,22,1329.0,15,660,0,1,0,0,1,0,none
0.0,3128,33508.0,1,54,0,1,0,1,0,0,portScan
1803.79,54699,443.0,45,4565,0,1,1,0,0,0,none
0.0,53,25078.0,2,254,0,0,0,0,0,0,none
24.51,80,59621.0,10,440,0,1,0,0,1,0,redWorm
0.003,49732,80.0,5,479,0,1,1,0,1,1,dos
0.0,445,47133.0,1,58,0,1,0,0,1,0,portScan
0.0,33508,306.0,1,58,0,0,0,0,1,0,portScan
0.0,54235,5672.0,120,4800,0,0,0,0,1,0,synFlood
7.06,80,14352.0,20,880,0,1,0,0,1,0,redWorm
0.0,38150,4343.0,1,58,0,0,0,0,1,0,portScan
0.0,80,16372.0,5,220,0,1,0,0,1,0,redWorm
0.0,32773,52086.0,1,54,0,1,0,1,0,0,portScan
0.0,80,35119.0,5,220,0,1,0,0,1,0,redWorm
13.08,50054,443.0,20,4015,0,1,1,0,0,1,none
0.01,54235,8091.0,120,4800,0,0,0,0,1,0,synFlood
0.0,80,40991.0,5,220,0,1,0,0,1,0,redWorm
0.0,47080,3869.0,1,58,0,0,0,0,1,0,portScan
0.0,36919,27715.0,1,58,0,0,0,0,1,0,portScan
0.0,56736,3200.0,5,200,0,0,0,0,1,0,none
0.013,47329,80.0,6,545,0,1,1,0,1,1,dos
0.0,53896,264.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,44625.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,1022.0,5,140,0,0,0,0,0,0,none
0.004,59234,80.0,6,545,0,1,1,0,1,1,dos
30.0,80,4419.0,10,440,0,1,0,0,1,0,redWorm
0.0,36970,6.0,1,58,0,0,0,0,1,0,portScan
0.0,80,27515.0,5,220,0,1,0,0,1,0,redWorm
0.0,55523,443.0,5,395,0,1,1,0,0,0,none
0.0,53896,80.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,19858.0,5,220,0,1,0,0,1,0,redWorm
0.0,53896,465.0,5,200,0,0,0,0,1,0,synFlood
0.01,54235,843.0,125,5000,0,0,0,0,1,0,synFlood
0.004,35583,80.0,5,479,0,1,1,0,1,1,dos
0.0,0,8.0,1,42,0,0,0,0,0,0,portScan
0.005,80,55893.0,3,206,0,1,0,0,1,1,dos
0.0,53896,1589.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,31906.0,5,220,0,1,0,0,1,0,redWorm
0.0,355,7017.0,5,200,0,0,0,0,1,0,none
0.0,53896,8834.0,5,200,0,0,0,0,1,0,synFlood
0.25,443,6680.0,15,10560,0,1,1,0,1,0,none
0.005,80,42873.0,3,206,0,1,0,0,1,1,dos
0.001,80,55026.0,3,206,0,1,0,0,1,1,dos
0.0,47081,4006.0,1,58,0,0,0,0,1,0,portScan
0.0,54235,8998.0,5,200,0,0,0,0,1,0,synFlood
0.0,60387,995.0,1,58,0,0,0,0,1,0,portScan
0.0,53896,8090.0,5,200,0,0,0,0,1,0,synFlood
0.0,1277,60387.0,1,54,0,1,0,1,0,0,portScan
0.0,45411,8402.0,1,58,0,0,0,0,1,0,portScan
0.0,54235,6679.0,5,200,0,0,0,0,1,0,synFlood
0.0,56810,8800.0,5,200,0,0,0,0,1,0,none
0.0,80,29323.0,5,220,0,1,0,0,1,0,redWorm
0.0,110,23138.0,5,220,0,1,0,0,1,0,none
0.0,54437,18092.0,5,200,0,0,0,0,1,0,synFlood
0.0,54437,6690.0,5,200,0,0,0,0,1,0,synFlood
30.0,80,61794.0,10,440,0,1,0,0,1,0,redWorm
0.001,80,58385.0,3,206,0,1,0,0,1,1,dos
22.06,80,39224.0,10,440,0,1,0,0,1,0,redWorm
0.0,36920,5102.0,1,58,0,0,0,0,1,0,portScan
0.0,80,54238.0,5,220,0,1,0,0,1,0,redWorm
0.0,50049,443.0,4,472,0,0,0,0,0,0,none
16.13,80,60918.0,10,440,0,1,0,0,1,0,redWorm
0.064,443,50147.0,4,328,0,0,0,0,0,0,none
0.0,58175,1110.0,1,58,0,0,0,0,1,0,portScan
0.0,56736,3330.0,5,200,0,0,0,0,1,0,none
0.0,50150,7778.0,1,58,0,0,0,0,1,0,portScan
0.0,80,33154.0,5,220,0,1,0,0,1,0,redWorm
0.0,52086,49160.0,1,58,0,0,0,0,1,0,portScan
0.0,54235,1533.0,5,200,0,0,0,0,1,0,synFlood
5.97,49840,443.0,10,1978,0,1,1,0,0,0,none
30.0,80,47637.0,15,660,0,1,0,0,1,0,redWorm
0.003,54366,80.0,5,479,0,1,1,0,1,1,dos
3.03,80,1077.0,10,440,0,1,0,0,1,0,redWorm
0.0,80,1540.0,5,220,0,1,0,0,1,0,redWorm
0.0,3389,49353.0,1,58,0,1,0,0,1,0,portScan
8.0,80,33182.0,10,440,0,1,0,0,1,0,redWorm
0.0,16575,30303.0,5,200,0,1,0,0,0,0,none
0.002,80,38558.0,4,272,0,1,0,0,1,1,dos
0.0,54235,9443.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,12660.0,5,220,0,1,0,0,1,0,redWorm
0.0,80,42871.0,5,220,0,1,0,0,1,0,redWorm
0.0,9485,60387.0,1,54,0,1,0,1,0,0,portScan
31.46,80,53680.0,20,880,0,1,0,0,1,0,redWorm
0.0,53896,10172.0,5,200,0,0,0,0,1,0,synFlood
0.0,6881,43401.0,5,1690,0,0,0,0,0,0,none
0.0,54437,3306.0,5,200,0,0,0,0,1,0,synFlood
0.0,54437,10024.0,5,200,0,0,0,0,1,0,synFlood
0.0,0,2048.0,5,460,0,0,0,0,0,0,none
0.0,54235,220.0,5,200,0,0,0,0,1,0,synFlood
0.0,587,61568.0,1,54,0,1,0,1,0,0,portScan
0.0,22,39175.0,5,220,0,1,0,0,1,0,none
0.75,443,51261.0,24,9698,0,1,1,0,1,0,none
0.0,53896,137.0,5,200,0,0,0,0,1,0,synFlood
0.0,44429,53.0,2,124,0,0,0,0,0,0,none
0.0,38150,2003.0,1,58,0,0,0,0,1,0,portScan
15.0,80,51806.0,15,660,0,1,0,0,1,0,redWorm
0.0,53896,6379.0,5,200,0,0,0,0,1,0,synFlood
45.49,49731,80.0,25,1005,0,1,0,0,0,0,none
0.002,80,47999.0,3,206,0,1,0,0,1,1,dos
0.0,0,8.0,1,42,0,0,0,0,0,0,portScan
0.01,54235,636.0,95,3800,0,0,0,0,1,0,synFlood
0.0,33535,52869.0,1,58,0,0,0,0,1,0,portScan
0.004,53217,80.0,5,479,0,1,1,0,1,1,dos
1.31,80,33803.0,10,440,0,1,0,0,1,0,redWorm
0.001,80,38999.0,4,272,0,1,0,0,1,1,dos
0.0,53896,443.0,5,200,0,0,0,0,1,0,synFlood
31.52,22,49193.0,10,440,0,1,0,0,1,0,none
0.005,54771,445.0,2,174,0,1,1,0,0,0,none
4.0,80,48185.0,10,440,0,1,0,0,1,0,redWorm
55.0,443,49881.0,20,1080,0,1,1,0,0,0,none
14.0,80,57396.0,10,440,0,1,0,0,1,0,redWorm
0.0,33508,5850.0,1,58,0,0,0,0,1,0,portScan
0.005,48777,80.0,5,479,0,1,1,0,1,1,dos
12.23,80,4762.0,10,440,0,1,0,0,1,0,redWorm
0.0,80,9383.0,5,220,0,1,0,0,1,0,redWorm
0.003,80,46548.0,3,206,0,1,0,0,1,1,dos
0.0,80,63825.0,5,220,0,1,0,0,1,0,redWorm
0.0,38148,1024.0,1,58,0,0,0,0,1,0,portScan
7.14,80,27166.0,10,440,0,1,0,0,1,0,redWorm
0.0,49999,50150.0,1,54,0,1,0,1,0,0,portScan
4.05,7547,60608.0,10,440,0,1,0,0,1,0,none
14.34,80,19765.0,10,440,0,1,0,0,1,0,redWorm
0.0,80,59795.0,5,220,0,1,0,0,1,0,redWorm
0.0,60387,3211.0,1,58,0,0,0,0,1,0,portScan
0.0,55363,80.0,5,200,0,1,0,0,0,0,none
0.0,60387,1198.0,1,58,0,0,0,0,1,0,portScan
3.1,80,1557.0,10,440,0,1,0,0,1,0,redWorm
31.0,80,5710.0,15,660,0,1,0,0,1,0,redWorm
0.0,80,33773.0,5,220,0,1,0,0,1,0,redWorm
0.006,52595,80.0,6,545,0,1,1,0,1,1,dos
0.002,80,40332.0,3,206,0,1,0,0,1,1,dos
0.0,37090,179.0,1,58,0,0,0,0,1,0,portScan
0.0,80,32293.0,5,220,0,1,0,0,1,0,redWorm
0.0,55783,3390.0,5,260,0,0,0,0,0,0,none
0.0,51357,1040.0,1,58,0,0,0,0,1,0,portScan
32.5,2167,443.0,105,26590,0,1,1,0,0,0,none
0.33,3389,63664.0,4,2470,0,1,1,0,0,0,none
0.0,41422,5822.0,1,58,0,0,0,0,1,0,portScan
0.0,54235,1494.0,5,200,0,0,0,0,1,0,synFlood
0.0,123,45696.0,5,380,0,0,0,0,0,0,none
0.0,54235,8091.0,5,200,0,0,0,0,1,0,synFlood
0.0,1974,50150.0,1,54,0,1,0,1,0,0,portScan
0.0,3005,36919.0,1,54,0,1,0,1,0,0,portScan
0.0,54437,847.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,1434.0,5,140,0,0,0,0,0,0,none
119.46,37779,50965.0,20,1840,0,1,1,0,0,0,none
30.85,80,3583.0,15,660,0,1,0,0,1,0,redWorm
0.006,80,39545.0,3,206,0,1,0,0,1,1,dos
0.003,59400,80.0,5,479,0,1,1,0,1,1,dos
0.0,48655,5226.0,1,58,0,0,0,0,1,0,portScan
15.25,80,28956.0,15,660,0,1,0,0,1,0,redWorm
0.0,59238,443.0,10,9035,0,0,0,0,0,0,none
0.02,53896,996.0,115,3220,0,0,0,0,0,0,none
0.0,49622,10051.0,5,2180,0,1,1,0,0,0,none
0.0,445,46398.0,1,108,0,1,1,0,0,0,none
0.0,53896,7070.0,5,200,0,0,0,0,1,0,synFlood
0.003,80,34072.0,3,206,0,1,0,0,1,1,dos
0.0,36970,1720.0,1,58,0,0,0,0,1,0,portScan
0.0,53896,137.0,5,200,0,0,0,0,1,0,synFlood
0.0,445,35615.0,1,70,0,1,1,0,0,0,none
0.0,15460,53.0,2,202,0,0,0,0,0,0,none
24.01,80,53027.0,15,660,0,1,0,0,1,0,redWorm
0.0,46824,443.0,1,58,0,0,0,0,1,0,portScan
5.312,64863,443.0,1249,77229,0,0,0,0,0,0,none
0.0,80,16364.0,5,220,0,1,0,0,1,0,redWorm
0.005,80,49916.0,4,272,0,1,0,0,1,1,dos
0.0,80,26481.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,7306.0,5,200,0,0,0,0,1,0,synFlood
0.0,2005,40166.0,1,54,0,1,0,1,0,0,portScan
0.0,80,58780.0,5,220,0,1,0,0,1,0,redWorm
0.0,53896,585.0,5,200,0,0,0,0,1,0,synFlood
0.0,57519,80.0,2,80,0,0,0,1,0,0,none
15.25,80,29693.0,20,880,0,1,0,0,1,0,redWorm
0.0,37103,135.0,1,58,0,0,0,0,1,0,portScan
0.003,80,42229.0,3,206,0,1,0,0,1,1,dos
0.0,53896,631.0,5,200,0,0,0,0,1,0,synFlood
0.0,64796,53.0,1,69,0,0,0,0,0,0,none
0.002,80,33539.0,3,206,0,1,0,0,1,1,dos
8.84,58784,80.0,20,1080,0,1,0,0,1,0,none
13.85,80,60256.0,20,880,0,1,0,0,1,0,redWorm
0.002,80,33966.0,3,206,0,1,0,0,1,1,dos
0.0,443,65083.0,1,1469,0,0,0,0,0,0,none
0.006,34594,80.0,5,479,0,1,1,0,1,1,dos
0.0,3546,50150.0,1,54,0,1,0,1,0,0,portScan
0.32,58961,443.0,9,1566,0,0,0,0,0,0,none
0.0,1074,51357.0,1,54,0,1,0,1,0,0,portScan
0.0,45425,113.0,1,58,0,0,0,0,1,0,portScan
0.0,53896,585.0,5,200,0,0,0,0,1,0,synFlood
0.005,36108,80.0,6,545,0,1,1,0,1,1,dos
0.0,51357,1104.0,1,58,0,0,0,0,1,0,portScan
0.0,61745,53.0,2,118,0,0,0,0,0,0,none
0.005,42468,80.0,5,479,0,1,1,0,1,1,dos
24.15,56026,443.0,4,1298,0,1,1,0,0,0,none
0.003,47730,80.0,5,479,0,1,1,0,1,1,dos
0.004,80,44386.0,4,272,0,1,0,0,1,1,dos
0.008,44575,80.0,6,545,0,1,1,0,1,1,dos
0.0,46756,5961.0,1,58,0,0,0,0,1,0,portScan
0.0,37090,617.0,1,58,0,0,0,0,1,0,portScan
0.0,54235,2376.0,5,200,0,0,0,0,1,0,synFlood
0.0,5060,12672.0,5,220,0,1,0,0,1,0,none
0.0,37865,53.0,2,164,0,0,0,0,0,0,none
0.0,53896,5722.0,5,200,0,0,0,0,1,0,synFlood
0.049,39540,80.0,7,1487,0,1,1,0,1,0,portScan
15.27,80,11780.0,10,440,0,1,0,0,1,0,redWorm
0.0,54437,8000.0,5,200,0,0,0,0,1,0,synFlood
1.06,80,17405.0,10,440,0,1,0,0,1,0,redWorm
0.004,37008,80.0,6,545,0,1,1,0,1,1,dos
0.0,80,38539.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,1813.0,5,200,0,0,0,0,1,0,synFlood
45.95,80,45767.0,15,660,0,1,0,0,1,0,redWorm
0.0,54235,6000.0,5,200,0,0,0,0,1,0,synFlood
16.0,22,19970.0,10,440,0,1,0,0,1,0,none
0.0,54235,8090.0,5,200,0,0,0,0,1,0,synFlood
0.003,53003,80.0,6,545,0,1,1,0,1,1,dos
0.0,80,59587.0,5,220,0,1,0,0,1,0,redWorm
0.005,45076,80.0,6,545,0,1,1,0,1,1,dos
12.0,80,30544.0,30,1320,0,1,0,0,1,0,redWorm
0.0,47081,9503.0,1,58,0,0,0,0,1,0,portScan
0.0,53896,218.0,5,200,0,0,0,0,1,0,synFlood
0.0,53896,587.0,5,200,0,0,0,0,1,0,synFlood
0.0,543,49209.0,1,54,0,1,0,1,0,0,portScan
0.004,39411,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,19018.0,5,220,0,1,0,0,1,0,redWorm
0.0,53896,9090.0,5,200,0,0,0,0,1,0,synFlood
0.0,2008,47081.0,1,54,0,1,0,1,0,0,portScan
0.004,80,57904.0,3,206,0,1,0,0,1,1,dos
0.003,80,54647.0,3,206,0,1,0,0,1,1,dos
0.0,80,16373.0,5,220,0,1,0,0,1,0,redWorm
0.0,1723,36971.0,1,54,0,1,0,1,0,0,portScan
0.0,54235,2181.0,5,200,0,0,0,0,1,0,synFlood
0.0,33535,2007.0,1,58,0,0,0,0,1,0,portScan
0.0,36946,1723.0,1,58,0,0,0,0,1,0,portScan
21.2,5060,3573.0,10,440,0,1,0,0,1,0,none
14.2,80,62106.0,20,880,0,1,0,0,1,0,redWorm
0.0,54235,161.0,5,200,0,0,0,0,1,0,synFlood
0.0,36971,54328.0,1,58,0,0,0,0,1,0,portScan
0.0,53137,53345.0,2,80,0,0,0,0,1,0,none
0.0,445,56243.0,1,108,0,1,1,0,0,0,none
0.006,49816,80.0,6,545,0,1,1,0,1,1,dos
0.0,3001,58528.0,5,200,0,1,0,0,1,0,none
0.0,80,40166.0,1,54,0,1,0,1,0,0,portScan
0.0,62114,443.0,5,830,0,1,1,0,0,0,none
0.0,33535,2179.0,1,58,0,0,0,0,1,0,portScan
0.001,80,37228.0,3,206,0,1,0,0,1,1,dos
0.0,80,1790.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,5005.0,5,200,0,0,0,0,1,0,synFlood
0.33,443,36638.0,10,7760,0,1,0,0,0,0,none
3.02,80,35893.0,10,440,0,1,0,0,1,0,redWorm
0.0,54235,9006.0,5,200,0,0,0,0,1,0,synFlood
0.0,50031,3128.0,2,80,0,0,0,0,1,0,none
0.0,54235,7307.0,5,200,0,0,0,0,1,0,synFlood
0.0,427,36970.0,1,54,0,1,0,1,0,0,portScan
0.0,80,59484.0,5,220,0,1,0,0,1,0,redWorm
7.09,80,16288.0,10,440,0,1,0,0,1,0,redWorm
0.0,53896,8080.0,5,200,0,0,0,0,1,0,synFlood
0.0,8080,56098.0,5,220,0,1,0,0,1,0,none
0.0,54235,8999.0,5,200,0,0,0,0,1,0,synFlood
31.25,80,61435.0,10,440,0,1,0,0,1,0,redWorm
0.0,53896,5631.0,5,200,0,0,0,0,1,0,synFlood
58.3,443,37111.0,5485,7447865,0,0,0,0,0,0,none
6.01,62143,443.0,15,900,0,0,0,0,1,0,none
0.002,80,59642.0,4,272,0,1,0,0,1,1,dos
28.2,80,15331.0,10,440,0,1,0,0,1,0,redWorm
0.0,80,49443.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,6690.0,105,4200,0,0,0,0,1,0,synFlood
0.0,3301,38148.0,1,54,0,1,0,1,0,0,portScan
0.0,47329,35309.0,5,200,0,0,0,0,1,0,none
0.002,80,43112.0,3,206,0,1,0,0,1,1,dos
0.004,57123,80.0,5,479,0,1,1,0,1,1,dos
0.0,33535,3801.0,1,58,0,0,0,0,1,0,portScan
30.79,80,57642.0,10,440,0,1,0,0,1,0,redWorm
0.0,10243,36970.0,1,54,0,1,0,1,0,0,portScan
0.0,50020,443.0,5,200,0,1,0,0,0,0,none
0.0,54437,1293.0,5,200,0,0,0,0,1,0,synFlood
0.0,54235,161.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,17979.0,5,220,0,1,0,0,1,0,redWorm
7.12,80,4973.0,10,440,0,1,0,0,1,0,redWorm
0.0,54235,2424.0,5,200,0,0,0,0,1,0,synFlood
0.0,37090,5269.0,1,58,0,0,0,0,1,0,portScan
0.0,41422,2196.0,1,58,0,0,0,0,1,0,portScan
0.0,18040,52086.0,1,54,0,1,0,1,0,0,portScan
0.02,53901,80.0,15,3230,0,1,1,0,0,0,none
0.0,41422,33.0,1,58,0,0,0,0,1,0,portScan
0.004,59162,80.0,6,545,0,1,1,0,1,1,dos
0.0,445,34808.0,1,108,0,1,1,0,0,0,none
0.0,6009,53392.0,1,54,0,1,0,1,0,0,portScan
0.0,54235,530.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,14787.0,5,220,0,1,0,0,1,0,redWorm
0.004,44507,80.0,6,545,0,1,1,0,1,1,dos
0.0,53,27638.0,1,197,0,0,0,0,0,0,none
0.0,54235,500.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,29090.0,5,220,0,1,0,0,1,0,redWorm
0.98,6201,443.0,15,780,0,1,0,1,0,0,none
0.0,80,25779.0,5,220,0,1,0,0,1,0,redWorm
0.0,80,50485.0,3,206,0,1,0,0,1,1,dos
0.006,46056,80.0,5,479,0,1,1,0,1,1,dos
0.0,54437,170.0,5,200,0,0,0,0,1,0,synFlood
0.0,54437,6380.0,5,200,0,0,0,0,1,0,synFlood
0.009,43989,80.0,6,545,0,1,1,0,1,1,dos
0.0,53896,1720.0,5,200,0,0,0,0,1,0,synFlood
0.0,47081,545.0,1,58,0,0,0,0,1,0,portScan
0.0,443,54584.0,2,182,0,1,1,0,0,1,none
24.0,7547,26427.0,10,440,0,1,0,0,1,0,none
0.0,54235,387.0,5,200,0,0,0,0,1,0,synFlood
2.14,3389,65301.0,10,680,0,1,1,0,0,0,none
0.0,80,29692.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,1589.0,5,200,0,0,0,0,1,0,synFlood
0.0,1049,48655.0,1,54,0,1,0,1,0,0,portScan
0.0,54235,829.0,5,200,0,0,0,0,1,0,synFlood
62.01,554,50541.0,805,842160,0,1,1,0,0,0,none
0.0,21,36970.0,1,54,0,1,0,1,0,0,portScan
0.0,1111,59251.0,1,54,0,1,0,1,0,0,portScan
0.0,445,49962.0,1,108,0,1,1,0,0,0,none
0.0,45411,32773.0,1,58,0,0,0,0,1,0,portScan
0.0,54235,153.0,5,200,0,0,0,0,1,0,synFlood
0.0,51619,53.0,2,158,0,0,0,0,0,0,none
14.86,80,55094.0,20,880,0,1,0,0,1,0,redWorm
28.2,80,38642.0,15,660,0,1,0,0,1,0,redWorm
0.0,139,45598.0,1,58,0,1,0,0,1,0,portScan
0.006,80,35800.0,4,272,0,1,0,0,1,1,dos
0.0,54437,5004.0,5,200,0,0,0,0,1,0,synFlood
0.0,1864,33508.0,1,54,0,1,0,1,0,0,portScan
0.0,54437,2727.0,5,200,0,0,0,0,1,0,synFlood
0.004,36335,80.0,5,479,0,1,1,0,1,1,dos
0.07,44779,443.0,10,4085,0,1,1,0,0,0,none
4.84,443,38483.0,10,480,0,0,0,0,0,0,none
0.0,80,16331.0,5,220,0,1,0,0,1,0,redWorm
0.0,40024,5858.0,5,200,0,0,0,1,0,0,none
0.0,60387,3880.0,1,58,0,0,0,0,1,0,portScan
0.005,40914,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,23364.0,5,220,0,1,0,0,1,0,redWorm
0.01,53896,9030.0,145,5800,0,0,0,0,1,0,synFlood
55.14,20889,443.0,15,760,0,1,1,0,0,0,none
0.0,80,47545.0,5,220,0,1,0,0,1,0,redWorm
0.0,80,17726.0,5,220,0,1,0,0,1,0,redWorm
0.0,61568,587.0,1,58,0,0,0,0,1,0,portScan
0.005,49287,80.0,6,545,0,1,1,0,1,1,dos
0.002,42072,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,26425.0,5,220,0,1,0,0,1,0,redWorm
0.0,113,33546.0,1,54,0,1,0,1,0,0,portScan
28.54,443,55401.0,10,440,0,1,0,0,1,0,none
0.0,53896,21.0,5,200,0,0,0,0,1,0,synFlood
0.0,33536,1166.0,1,58,0,0,0,0,1,0,portScan
0.0,443,51116.0,5,200,0,1,0,0,0,1,none
0.0,80,10700.0,5,220,0,1,0,0,1,0,redWorm
0.002,53096,80.0,5,479,0,1,1,0,1,1,dos
15.25,80,5844.0,15,660,0,1,0,0,1,0,redWorm
0.004,80,42253.0,3,206,0,1,0,0,1,1,dos
0.001,80,53217.0,4,272,0,1,0,0,1,1,dos
0.0,47008,3608.0,5,200,0,0,0,0,1,0,none
0.0,54235,2195.0,5,200,0,0,0,0,1,0,synFlood
0.003,41567,80.0,5,479,0,1,1,0,1,1,dos
0.0,52289,123.0,5,380,0,0,0,0,0,0,none
0.006,41701,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,48523.0,5,220,0,1,0,0,1,0,redWorm
0.0,60387,40911.0,1,58,0,0,0,0,1,0,portScan
7.09,80,15302.0,10,440,0,1,0,0,1,0,redWorm
0.0,54235,1080.0,5,200,0,0,0,0,1,0,synFlood
0.0,8080,61477.0,1,54,0,1,0,1,0,0,portScan
0.0,45412,5907.0,1,58,0,0,0,0,1,0,portScan
0.0,9220,45411.0,1,54,0,1,0,1,0,0,portScan
0.0,80,46648.0,5,220,0,1,0,0,1,0,redWorm
4.33,443,49458.0,6,1290,0,1,1,0,0,0,none
0.0,41422,2106.0,1,58,0,0,0,0,1,0,portScan
0.0,53896,5631.0,5,200,0,0,0,0,1,0,synFlood
0.002,80,42709.0,3,206,0,1,0,0,1,1,dos
0.0,53896,264.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,39349.0,5,220,0,1,0,0,1,0,redWorm
5.504,49775,8554.0,70,3220,0,0,0,0,0,0,none
0.002,80,34062.0,4,272,0,1,0,0,1,1,dos
15.37,80,46782.0,15,660,0,1,0,0,1,0,redWorm
0.0,80,3724.0,5,220,0,1,0,0,1,0,redWorm
0.0,36970,5298.0,1,58,0,0,0,0,1,0,portScan
0.004,53562,80.0,6,545,0,1,1,0,1,1,dos
0.004,80,60809.0,4,272,0,1,0,0,1,1,dos
0.004,80,42099.0,3,206,0,1,0,0,1,1,dos
0.0,53896,8443.0,5,200,0,0,0,0,1,0,synFlood
0.03,443,51753.0,10,4670,0,1,1,0,0,0,none
0.002,80,45219.0,3,206,0,1,0,0,1,1,dos
0.0,80,30727.0,5,220,0,1,0,0,1,0,redWorm
0.002,80,49427.0,3,206,0,1,0,0,1,1,dos
0.004,37323,80.0,6,545,0,1,1,0,1,1,dos
0.0,36919,4224.0,1,58,0,0,0,0,1,0,portScan
0.003,34089,80.0,5,479,0,1,1,0,1,1,dos
0.0,53491,443.0,5,715,0,1,1,0,0,0,none
0.0,53896,9092.0,5,200,0,0,0,0,1,0,synFlood
28.39,80,27967.0,15,660,0,1,0,0,1,0,redWorm
0.003,80,44915.0,4,272,0,1,0,0,1,1,dos
0.0,80,36074.0,5,220,0,1,0,0,1,0,redWorm
0.0,54235,8118.0,5,200,0,0,0,0,1,0,synFlood
0.0,80,61001.0,5,220,0,1,0,0,1,0,redWorm
0.0,445,56634.0,1,108,0,1,1,0,0,0,none
7.13,80,54609.0,10,440,0,1,0,0,1,0,redWorm
0.005,44943,80.0,5,479,0,1,1,0,1,1,dos
0.0,80,36747.0,5,220,0,1,0,0,1,0,redWorm
0.0,37892,443.0,1,58,0,0,0,0,1,0,portScan
14.53,80,13180.0,10,440,0,1,0,0,1,0,redWorm
0.002,80,52023.0,3,206,0,1,0,0,1,1,dos
0.006,46050,80.0,6,545,0,1,1,0,1,1,dos
0.0,80,1984.0,5,220,0,1,0,0,1,0,redWorm
0.0,53392,2401.0,1,58,0,0,0,0,1,0,portScan
0.0,53137,53156.0,2,80,0,0,0,0,1,0,none
0.0,53896,587.0,5,200,0,0,0,0,1,0,synFlood
0.0,53896,1645.0,5,200,0,0,0,0,1,0,synFlood
0.0,45369,20102.0,5,200,0,0,0,0,1,0,none
0.006,59810,80.0,5,479,0,1,1,0,1,1,dos
0.0,443,42141.0,5,455,0,1,1,0,0,1,none
0.0,1723,36945.0,1,54,0,1,0,1,0,0,portScan
0.006,56479,80.0,5,479,0,1,1,0,1,1,dos
0.003,50043,80.0,5,479,0,1,1,0,1,1,dos
0.002,80,36999.0,4,272,0,1,0,0,1,1,dos
0.0,53896,4444.0,5,200,0,0,0,0,1,0,synFlood
